timestamp;lat;lon
24/03/2020, 17:18:29;-23.461942;-47.469828
24/03/2020, 17:18:29;-23.461942;-47.469828
24/03/2020, 17:18:29;-23.461942;-47.469828
24/03/2020, 17:18:29;-23.461942;-47.469828
24/03/2020, 17:18:30;-23.461942;-47.469828
24/03/2020, 17:18:31;-23.461942;-47.469828
24/03/2020, 17:18:32;-23.461942;-47.469828
24/03/2020, 17:18:35;-23.461942;-47.469828
24/03/2020, 17:18:36;-23.461942;-47.469828
24/03/2020, 17:18:36;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:47;-23.461942;-47.469828
24/03/2020, 17:18:50;-23.461942;-47.469828
24/03/2020, 17:18:50;-23.461942;-47.469823
24/03/2020, 17:18:50;-23.461942;-47.469823
24/03/2020, 17:18:54;-23.461942;-47.469823
24/03/2020, 17:18:58;-23.461942;-47.469818
24/03/2020, 17:18:58;-23.461942;-47.469818
24/03/2020, 17:18:58;-23.461942;-47.469818
24/03/2020, 17:18:58;-23.461942;-47.469818
24/03/2020, 17:18:58;-23.461942;-47.469818
24/03/2020, 17:18:58;-23.461942;-47.469818
24/03/2020, 17:18:58;-23.461942;-47.469818
24/03/2020, 17:19:14;-23.461942;-47.469818
24/03/2020, 17:19:14;-23.461942;-47.469818
24/03/2020, 17:19:14;-23.461942;-47.469818
24/03/2020, 17:19:14;-23.461942;-47.469818
24/03/2020, 17:19:14;-23.461942;-47.469818
24/03/2020, 17:19:14;-23.461942;-47.469818
24/03/2020, 17:19:14;-23.461942;-47.469818
24/03/2020, 17:19:14;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:15;-23.461942;-47.469818
24/03/2020, 17:19:16;-23.461942;-47.469818
24/03/2020, 17:19:34;-23.461942;-47.469818
24/03/2020, 17:19:34;-23.461942;-47.469818
24/03/2020, 17:19:34;-23.461942;-47.469818
24/03/2020, 17:19:34;-23.461943;-47.469818
