timestamp;lat;lon
24/03/2020, 17:10:44;-23.462207;-47.470062
24/03/2020, 17:10:44;-23.462207;-47.470062
24/03/2020, 17:10:44;-23.462207;-47.470062
24/03/2020, 17:10:50;-23.462207;-47.470062
24/03/2020, 17:10:50;-23.462207;-47.470062
24/03/2020, 17:10:50;-23.462207;-47.470062
24/03/2020, 17:10:50;-23.462207;-47.470062
24/03/2020, 17:10:50;-23.462207;-47.470062
24/03/2020, 17:10:57;-23.462207;-47.470062
24/03/2020, 17:10:57;-23.462207;-47.470062
24/03/2020, 17:10:57;-23.462207;-47.470062
24/03/2020, 17:10:57;-23.462207;-47.470062
24/03/2020, 17:10:57;-23.462207;-47.470062
24/03/2020, 17:10:57;-23.462207;-47.470062
24/03/2020, 17:10:57;-23.462207;-47.470062
24/03/2020, 17:10:59;-23.462207;-47.470062
24/03/2020, 17:11:00;-23.462207;-47.470062
24/03/2020, 17:11:00;-23.462207;-47.470062
24/03/2020, 17:11:02;-23.462207;-47.470062
24/03/2020, 17:11:08;-23.462207;-47.470062
24/03/2020, 17:11:08;-23.462207;-47.470062
24/03/2020, 17:11:08;-23.462207;-47.470062
24/03/2020, 17:11:08;-23.462207;-47.470062
24/03/2020, 17:11:08;-23.462207;-47.470062
24/03/2020, 17:11:08;-23.462207;-47.470062
24/03/2020, 17:11:08;-23.462207;-47.470062
24/03/2020, 17:11:10;-23.462207;-47.470062
24/03/2020, 17:11:10;-23.462207;-47.470062
24/03/2020, 17:11:14;-23.462207;-47.470062
24/03/2020, 17:11:14;-23.462207;-47.470062
24/03/2020, 17:11:14;-23.462207;-47.470062
24/03/2020, 17:11:14;-23.462207;-47.470062
24/03/2020, 17:11:27;-23.462207;-47.470062
24/03/2020, 17:11:27;-23.462207;-47.470062
24/03/2020, 17:11:27;-23.462207;-47.470062
24/03/2020, 17:11:27;-23.46221;-47.470068
24/03/2020, 17:11:27;-23.462207;-47.470073
24/03/2020, 17:11:27;-23.462207;-47.470072
24/03/2020, 17:11:27;-23.462207;-47.470072
24/03/2020, 17:11:27;-23.462207;-47.470072
24/03/2020, 17:11:27;-23.462207;-47.470072
24/03/2020, 17:11:27;-23.462207;-47.470072
24/03/2020, 17:11:27;-23.462207;-47.470072
24/03/2020, 17:11:27;-23.462207;-47.470072
24/03/2020, 17:11:27;-23.462207;-47.470072
24/03/2020, 17:11:27;-23.462207;-47.470072
24/03/2020, 17:11:29;-23.462207;-47.470072
24/03/2020, 17:11:29;-23.462207;-47.470072
24/03/2020, 17:11:35;-23.462207;-47.470072
24/03/2020, 17:11:35;-23.462207;-47.470072
24/03/2020, 17:11:35;-23.462207;-47.470072
24/03/2020, 17:11:35;-23.462207;-47.470072
24/03/2020, 17:11:35;-23.462207;-47.470072
24/03/2020, 17:11:35;-23.462207;-47.470072
24/03/2020, 17:11:40;-23.462207;-47.470072
24/03/2020, 17:11:40;-23.462207;-47.470072
24/03/2020, 17:11:40;-23.462207;-47.470072
24/03/2020, 17:11:40;-23.462207;-47.470072
24/03/2020, 17:11:40;-23.462207;-47.470072
24/03/2020, 17:11:43;-23.462207;-47.470072
24/03/2020, 17:11:43;-23.462207;-47.470072
24/03/2020, 17:11:43;-23.462207;-47.470072
24/03/2020, 17:11:43;-23.462207;-47.470072
24/03/2020, 17:11:44;-23.462207;-47.470072
24/03/2020, 17:11:46;-23.462207;-47.470072
