,utmx,utmy,orix,oriy,goalx,goaly,angle
0,126.75767514642212,205.80758680589497,0.0,0.0,0.0,0.0,90.0
1,126.75767514642212,205.80758680589497,0.0,0.0,0.0,0.0,90.0
2,125.93476728178211,204.31968338042498,0.0,0.0,0.0,0.0,90.0
3,125.76427129964577,204.12837839592248,0.0,0.0,0.0,0.0,90.0
4,125.77055041203857,203.76281429175287,0.0,0.0,0.0,0.0,90.0
5,125.78957803023513,202.65504428045824,-0.2935550730318322,-0.9559421630502944,-0.010167236733796645,-0.9999483123127908,16.488363646296676
6,125.79281272611115,202.4667233787477,-0.2774664218505971,-0.9607353354308493,-0.010233700037346267,-0.9999476343206906,15.522692822682727
7,126.30682965222513,202.29825689317659,0.18101859308696275,-0.983479673891035,-0.016903911979220445,-0.9998571186723625,11.397664529866294
8,126.47428120509721,202.66680507501587,0.4369551827337066,-0.8994832784894633,-0.018978708704015294,-0.9998198880878136,26.99723579246763
9,126.82103684093454,202.1187126901932,0.5384213734638373,-0.8426757529425628,-0.023606843141412193,-0.9997213196470788,33.92893756430218
10,126.64730619065813,202.11572861485183,0.8465599424891052,-0.5322934000838664,-0.021356609154851446,-0.999771921612828,59.0631946144852
11,126.30682965222513,202.29825689317659,0.950264372845996,-0.31144441189336786,-0.016903911979220445,-0.9998571186723625,72.82226991166475
12,125.9760571862862,201.91582245845348,-0.6541727058175103,-0.7563452062143298,-0.012688918548889861,-0.9999194924322956,40.12990886824262
13,125.96958779791021,202.29246426187456,-0.8031811297367026,-0.5957349014745352,-0.012543415816984487,-0.9999213282652001,52.7162570588747
14,125.96007399316295,202.84634926728904,-0.763766917961154,0.6454921339785016,-0.012331997534608598,-0.9999239580272123,129.4959946959706
15,125.78006422019098,203.20892928680405,-0.6214918169337315,0.7834206542365405,-0.00997361079750541,-0.9999502623069109,141.00338784403533
16,125.42702940161689,204.1225857567042,-0.4343845607345968,0.9007275133998136,-0.005396982143039422,-0.9999854361858216,153.94463521168797
17,125.06054039197625,205.22438758797944,-0.2666893557681825,0.9637825416140052,-0.0007546380416007973,-0.9999997152606726,164.48940363066131
18,124.71682905722992,205.59523673867807,-0.35465002029798165,0.9349991246534091,0.0035134730837997523,-0.9999938277343963,159.42931113017318
19,124.3733079819358,205.95500818407163,-0.4546330040609442,0.890678859981824,0.007741006457171882,-0.9999700379606532,153.40220787685777
20,124.88104591832962,206.15210584038869,-0.29213364085402616,0.9563775069925949,0.0014658147517593286,-0.9999989256929797,163.09824777930504
21,124.69475695499568,206.88024995522574,-0.25664662396080107,0.9665053080089748,0.0037278943842082527,-0.9999930513775884,165.34241582200525
22,124.69475695499568,206.88024995522574,-0.21570188052048744,0.9764592662983568,0.0037278943842082527,-0.9999930513775884,167.75688476996913
23,123.84654231974855,206.86568052694201,-0.5651419396167625,0.8249936897250811,0.014088238183547997,-0.9999007558477411,146.39507486341148
24,123.6728116106533,206.86269642179832,-0.6109563952139938,0.7916642490015086,0.016210240585594015,-0.9998686054178105,143.27013031482926
25,124.00358414920629,207.24513090075925,-0.6260173756125315,0.7798091083279283,0.012114306609826632,-0.999926619095303,141.93721648151785
26,123.48005314506008,207.96748233260587,-0.7451217728801803,0.6669284396244449,0.018316716599546097,-0.9998322348739371,132.87996988564308
27,123.48005314506008,207.96748233260587,-0.7451217728801803,0.6669284396244449,0.018316716599546097,-0.9998322348739371,132.87996988564308
28,123.48005314506008,207.96748233260587,-0.31562460922841773,0.9488841373157255,0.018316716599546097,-0.9998322348739371,162.65100425527143
29,122.09536840592045,209.42854784801602,-0.5237259716936776,0.8518867921112014,0.03438308768025363,-0.9994087268388103,150.38787834410317
30,122.09536840592045,209.42854784801602,-0.6580603258970933,0.7529652100065523,0.03438308768025363,-0.9994087268388103,140.81828471327447
31,121.77087505464442,208.68054921738803,-0.9229025020295091,0.3850337280650515,0.038560016994025705,-0.9992562859894455,114.85570825499396
32,121.93762106882059,208.49503690283746,-0.9461864449225736,0.32362201940656227,0.0366527319298587,-0.9993280628712866,110.98262867969146
33,121.60342352493899,208.31200098013505,-0.9835628469408313,0.18056612671718592,0.040735514163118776,-0.9991699644634372,102.73735582587936
34,121.92810713750077,209.04892191616818,-0.40319470291659654,-0.9151142177564489,0.03652448000925556,-0.9993327585744668,25.87121143100139
35,121.92810713750077,209.04892191616818,-0.40319470291659654,-0.9151142177564489,0.03652448000925556,-0.9993327585744668,25.87121143100139
36,121.92810713750077,209.04892191616818,0.39256484637509637,0.9197243290195694,0.03652448000925556,-0.9993327585744668,154.7926498161786
37,121.59714432118926,208.67756508896127,-0.8813399343912387,0.47248271931071417,0.04063270040909991,-0.9991741508152941,120.52429961375617
38,121.43292753960122,208.12069594394416,-0.6653378485729504,-0.7465423948151355,0.04287490993962017,-0.9990804482611345,44.16555407369907
39,121.78362373303389,207.93834329908714,-0.12901022273572463,-0.9916432636939954,0.03875120103862624,-0.9992488901260107,9.633236957914244
40,121.78362373303389,207.93834329908714,-0.12901022273572463,-0.9916432636939954,0.03875120103862624,-0.9992488901260107,9.633236957914244
41,121.95017946118605,207.76390868518502,0.017174195381186246,-0.9998525126302423,0.036824650064888845,-0.99932174255722,1.1263168869819216
42,121.78990293410607,207.57277918979526,0.17187943650672746,-0.98511799258065,0.038846627999506556,-0.9992451848735964,7.670803464677464
43,121.61940695624799,207.38147415593266,0.2446016303298396,-0.9696236602104883,0.041001333247020905,-0.9991590917726599,11.808430490158322
44,121.95017946118605,207.76390868518502,0.6905841281289987,-0.7232520736066441,0.036824650064888845,-0.99932174255722,41.5659912947516
45,121.95017946118605,207.76390868518502,0.6905841281289987,-0.7232520736066441,0.036824650064888845,-0.99932174255722,41.5659912947516
46,121.95017946118605,207.76390868518502,,,0.036824650064888845,-0.99932174255722,
47,121.95017946118605,207.76390868518502,0.6425519391349103,0.7662421324320181,0.036824650064888845,-0.99932174255722,137.907250368306
48,121.95017946118605,207.76390868518502,0.6541726574398202,0.756345248056814,0.036824650064888845,-0.99932174255722,137.03267962822045
49,121.95017946118605,207.76390868518502,,,0.036824650064888845,-0.99932174255722,
50,121.95017946118605,207.76390868518502,,,0.036824650064888845,-0.99932174255722,
51,122.11439625485218,208.32077782275155,0.28285070491363495,0.9591639477846632,0.034611712327630995,-0.9994008351856374,161.586081179825
52,122.44535907311365,208.6921346373856,0.47068130670952124,0.882303296783038,0.030510055098610215,-0.9995344599051499,150.17310057139957
53,121.92810713750077,209.04892191616818,-0.017174195381186246,0.9998525126302423,0.03652448000925556,-0.9993327585744668,178.89089316826792
54,121.41713438046281,209.04014506889507,-0.38540376101019136,0.9227480376566505,0.04259409620906296,-0.9990924596693406,159.77239196133146
55,121.08940632568556,208.4804673246108,-0.7685515245753679,0.6397878977230483,0.04679310198375368,-0.9989046028559174,132.45803200545294
56,121.94713500206126,207.94115188904107,-0.4031946697102671,-0.9151142323869892,0.03678269492504679,-0.9993232877072619,25.88601392506618
57,123.17135283036623,206.30003461660817,0.29041587065999475,-0.9569005288266891,0.022486888016822117,-0.9997471379640549,15.594342843396628
58,124.02908129958087,205.76071907766163,0.5384216532128784,-0.8426755741989387,0.012021296423315286,-0.9999277416055136,31.8874723068218
59,125.59358504455304,203.94815110694617,0.6341717959530975,-0.7731921709495144,-0.007518456849781914,-0.9999717360038723,39.789365057685345
60,126.10455760927289,203.9569278252311,0.7425645898115328,-0.6697744620079433,-0.01398800046101632,-0.9999021631355253,48.75181946897176
61,126.79249552660622,203.78036769945174,0.7586669076780146,-0.6514787204462468,-0.022747186506281117,-0.9997412492770558,50.650246149088375
62,127.30346808218746,203.7891443753615,0.8545942372348897,-0.5192963409123128,-0.0292233695814971,-0.9995729061305649,60.38955088749386
63,127.6374752977863,203.9832578729838,0.8970700615709998,-0.44188833955310747,-0.033374237745060265,-0.9994429249611687,65.6881312976541
64,127.6374752977863,203.9832578729838,0.9998525175224868,0.01717391056064902,-0.033374237745060265,-0.9994429249611687,92.89659909618305
65,127.6374752977863,203.9832578729838,0.9998525178221039,0.017173893117152363,-0.033374237745060265,-0.9994429249611687,92.8965980965969
66,127.6374752977863,203.9832578729838,0.9723624808522047,0.23347634961799887,-0.033374237745060265,-0.9994429249611687,105.41438393396818
67,127.6374752977863,203.9832578729838,0.8645934935198559,0.502471980276643,-0.033374237745060265,-0.9994429249611687,122.07623823060345
68,127.6374752977863,203.9832578729838,,,-0.033374237745060265,-0.9994429249611687,
69,127.6374752977863,203.9832578729838,,,-0.033374237745060265,-0.9994429249611687,
70,127.6374752977863,203.9832578729838,,,-0.033374237745060265,-0.9994429249611687,
71,127.6374752977863,203.9832578729838,,,-0.033374237745060265,-0.9994429249611687,
72,127.6374752977863,203.9832578729838,,,-0.033374237745060265,-0.9994429249611687,
73,127.6374752977863,203.9832578729838,,,-0.033374237745060265,-0.9994429249611687,
74,127.6374752977863,203.9832578729838,,,-0.033374237745060265,-0.9994429249611687,
75,127.6374752977863,203.9832578729838,,,-0.033374237745060265,-0.9994429249611687,
76,129.230709729949,200.49795688176528,0.4157498270436345,-0.9094790164226924,-0.05594962949534427,-0.9984335926636952,27.773898025029016
77,129.2402234210167,199.94407188380137,0.3688249510497756,-0.9294988733092314,-0.056488162682726176,-0.9984032689633633,24.88142425326962
78,129.24973711400526,199.39018688583747,0.33120805902962486,-0.9435577468463859,-0.057034664970103434,-0.9983721986272195,22.611736038646317
79,129.25925080885645,198.83630188787356,0.3005282287142684,-0.9537729204301537,-0.05758931405906498,-0.9983403582477302,20.790783769713393
80,130.27491654566256,199.21941918088123,0.4843603390533107,-0.8748685969630879,-0.07089309626866104,-0.9974839191192219,33.03585737716183
81,130.45492616621777,198.85683912038803,0.5979280774625281,-0.801549757770511,-0.07365747657533543,-0.9972835986541411,40.94573880244292
82,130.64444942507544,197.9403740633279,0.5739114282136483,-0.8189173783513025,-0.07715376504008684,-0.9970192057027483,39.448417078794634
83,131.1554217658413,197.949150624685,0.797628574495655,-0.6031489510461154,-0.08408082863936475,-0.9964589375660785,57.72741189561789
84,131.81087805065908,199.068505641073,0.9958848395512934,0.09062773500366461,-0.09156745699921225,-0.9957988756866003,100.45350940548443
85,132.82977846160065,199.2633018544875,0.999852522686623,0.017173609905785793,-0.10485151685256563,-0.9944878880176049,97.00263562191887
86,134.01594031363493,199.8377237766981,0.9640941605792939,0.2655606325058493,-0.1196083447625688,-0.9928211540167536,112.26976791582689
87,135.02837162962533,200.40916161704808,0.8713349722678015,0.4906886651463121,-0.13182553874755615,-0.9912729328161426,126.96095156444144
88,136.04080302029615,200.9805993787013,0.8497069355088068,0.5272552737984063,-0.14380055717975873,-0.9896066894250417,130.0880199119624
89,137.22373056586366,201.74334190925583,0.8965102489940919,0.4430229942661567,-0.15729781428835463,-0.9875512126568962,125.34700607245446
90,138.05615267364192,202.67735964478925,0.8372033631726111,0.5468916974067801,-0.16575669884308417,-0.9861666779954812,132.69522609730532
91,139.2328016749234,203.8056660676375,0.7959322559529036,0.6053856984879321,-0.17773091332581942,-0.9840791240791414,137.49422128863134
92,140.0555205026758,205.30464632809162,0.7164263663629873,0.6976627133364134,-0.18426960907021794,-0.9828757353669431,144.85833466344937
93,140.8816642734746,206.60422793915495,0.652390967898215,0.7578825931533394,-0.19103395579625018,-0.981583428819393,150.29101670528485
94,141.351349584962,209.01686484040692,0.49355155343157137,0.8697165423891181,-0.1910355584193567,-0.9815831169184831,161.43894095837697
95,142.18752290404518,210.32769956532866,0.47516553748209267,0.8798964211708977,-0.19746348305811892,-0.9803102431672108,163.018540774186
96,143.1936765901919,211.26470080949366,0.4689947885188849,0.8832009331642072,-0.20636549074738447,-0.9784749788464655,163.9403794157367
97,144.1965959596855,212.39002285525203,0.504592633069184,0.8633575589825502,-0.21455038812617996,-0.9767129214640837,162.08483673634646
98,145.70725389549625,213.712441702839,0.5616734612113301,0.8273590048889808,-0.22730961083749102,-0.973822540723364,158.96712094019983
99,146.71340803886415,214.64944266015664,0.6894999777069017,0.7242857038090577,-0.23539738198674576,-0.9718992090509109,150.02450743730404
100,148.0630829501897,215.22667158208787,0.768049475234435,0.6403905086680385,-0.24765023555034327,-0.9688495037062564,144.1594535955625
101,148.5487515295681,216.70878140861169,0.7012550538813511,0.7129104778342533,-0.24870909529151916,-0.9685782291169228,149.8733521665872
102,149.73168098149472,217.4715227438137,0.7366453410962097,0.6762792629093761,-0.25837075729287823,-0.9660458331652306,147.5269818573452
103,150.90762544202153,218.04576758109033,0.7682443158599919,0.6401567551379999,-0.26823570249839457,-0.9633533141611093,145.3628171341498
104,152.2642859313055,218.81149246031418,0.8000766931463592,0.5998977288538329,-0.27908104248169224,-0.9602675521579036,143.06793948306586
105,153.44023058289895,219.3857370764017,0.7910004455451639,0.6118155728218694,-0.28850644800445774,-0.9574779524667142,144.4894571460211
106,154.93509906879626,221.6276037786156,0.7922493018739877,0.6101975448001893,-0.2959232775851971,-0.955211711498155,144.81669749957575
107,156.1117509168398,222.7559085697867,0.7701376541583075,0.6378777262513086,-0.3032709130759044,-0.9529043778271288,147.2879164140513
108,157.44563608735916,224.2525854660198,0.7252371380053437,0.6884991602448169,-0.3107187445170527,-0.95050189994852,151.61397220833646
109,158.6255225840141,225.19256914872676,0.7060049460551268,0.7082069020743146,-0.3181687267532364,-0.9480341034563179,153.64142393218268
110,159.6314880824939,226.1406467622146,0.6756805622139722,0.737194531888436,-0.32394508814834133,-0.9460758848340673,156.3946536353654
111,160.64087817355176,226.88932573143393,0.7351341295189748,0.6779216854595956,-0.3301821724812318,-0.9439172278200956,151.9612819000496
112,161.81753088132245,228.01762998104095,0.7351342151986769,0.6779215925490389,-0.33654327611156104,-0.9416680005735024,152.34785279150282
113,162.64348772272933,229.32828774116933,0.7154634920015653,0.6986501210283484,-0.33940025509458654,-0.9406420503261214,154.15914169353883
114,163.82014078521752,230.45659179566428,0.702398893569128,0.711783530515328,-0.3454523626028355,-0.9384362872204586,155.58962627063562
115,164.99285262194462,231.21915621170774,0.725998520893838,0.6876962611938207,-0.3523642101486952,-0.9358629511879858,154.08001262785965
116,166.0022433262493,231.96783475205302,0.7259985891613392,0.6876961891240528,-0.3579200794632002,-0.9337522244777018,154.42053362214855
117,166.66468927674578,233.2756841527298,0.6777944773892316,0.735251417149711,-0.3591307171751053,-0.9332872698056556,158.37528478539903
118,167.83810885439743,234.5923086795956,0.7023992098216711,0.7117832184323342,-0.36406149620855854,-0.9313749121478342,156.73002570251288
119,168.84103173960466,235.71762869646773,0.6904032252735385,0.7234247621777234,-0.3681595543533758,-0.9297626269851482,157.9401208082657
120,169.49649275362026,236.83698156895116,0.6254890670134763,0.7802329312754052,-0.36968329902413843,-0.9291578221285282,162.9779941635208
121,170.16217334891553,237.9565099044703,0.5705001548706647,0.8212974937819716,-0.3712458912869444,-0.9285345918179689,167.00736471797686
122,170.16217334891553,237.9565099044703,0.5985603298143051,0.8010777312924073,-0.3712458912869444,-0.9285345918179689,165.02561686191027
123,170.99136561815976,239.07884621014819,0.5750132319069149,0.8181441090247881,-0.37391120774334763,-0.9274645053714515,166.85647596793808
124,172.3227273747907,241.31790265860036,0.527982712490549,0.8492551179187101,-0.3768457551477726,-0.9262760262616674,170.2691819038125
125,173.15515404968755,242.2519179568626,0.5598490584878946,0.828594612407188,-0.3799061381513464,-0.925025040847506,168.28250898659246
126,173.98434681154322,243.37425404554233,0.5764701196233516,0.8171182296225185,-0.3823644346849059,-0.9240116011653168,167.27756758348636
127,174.82375918442267,244.49676557257771,0.5804113491226538,0.8143234405379849,-0.38483545500505423,-0.9229851962903051,167.15404554261505
128,175.82991731713992,245.43376414384693,0.6057825230532271,0.7956302751675972,-0.3888428708401373,-0.9213040875828132,165.59734590086333
129,177.8388097685238,247.50715958233923,0.6653416732413916,0.746538986154337,-0.39604424666536897,-0.9182314276277307,161.62257400614905
130,178.6744711137435,248.25285365525633,0.6769539748799175,0.7360253500350922,-0.39926577493172066,-0.916835231090174,160.92621453947095
131,179.68043951891013,249.200929609593,0.6990485398376101,0.7150742191905015,-0.40293635156270907,-0.9152280025159484,159.41115482391038
132,180.87611860161996,249.22146236011758,0.7882586699160964,0.6153440251616219,-0.4102209569242318,-0.9119861657394631,152.1956377477654
133,182.92952591812355,248.70267603406683,0.9083402033642425,0.4182320826433652,-0.424097108513064,-0.9056167194519203,139.81654839625665
134,184.62291574454866,248.90905071329325,0.979309566055063,0.20236791700525109,-0.4335971834426693,-0.9011068097126911,127.37152666377833
135,186.13985851040343,249.8659007032402,0.9774436555832807,0.21119635451397584,-0.43975751675698066,-0.8981165439160632,128.28088166370904
136,187.1522951477382,250.43733442248777,0.9865839217995079,0.16325490879818122,-0.4439740436579911,-0.8960396467556401,125.75359059577708
137,188.33541941994918,251.18899449752644,0.9669289575079956,0.2550458608417334,-0.44857815503166987,-0.8937436091119103,131.42879902580884
138,189.5215873941197,251.76341132819653,0.9070018560170017,0.4211266236913956,-0.45361317524531075,-0.8911986800056803,141.88147533425945
139,193.0571275172988,254.2286913273856,0.8458160938755809,0.5334745873432536,-0.46597174760219673,-0.884799599025991,150.0136507402129
140,194.41004135328694,254.61759464535862,0.8670721277360587,0.498182622442076,-0.472073670692323,-0.8815591015009012,148.04882332365037
141,195.58974234902416,255.56865258794278,0.8544017430783564,0.5196129919706267,-0.47558008046580114,-0.8796724316836024,149.70342107335236
142,196.7626479397295,256.32013641949743,0.8541299200460846,0.5200596885762913,-0.4795394262529893,-0.8775203351882815,149.99158091306924
143,198.11608044369495,257.2741773184389,0.8418134681091999,0.5397685475367764,-0.4837732529742127,-0.8751933727507016,151.6000147715316
144,199.29526342477766,257.6600969750434,0.8761903508126223,0.4819652156980356,-0.48863145221457016,-0.8724902887176911,148.0645027232366
145,200.15370008043828,257.6748372553848,0.8827382215586898,0.46986512128418473,-0.49287005676339535,-0.8701029290526767,147.5549389015335
146,201.51289144225302,257.6981759299524,0.9410296226551279,0.3383241778022191,-0.49950815248757185,-0.8663091859136972,139.74227173756668
147,202.71484810611582,257.3531428980641,0.9852720157827408,0.17099431252358885,-0.5063425839318707,-0.862332411368839,130.26615220553185
148,204.25100424941047,257.1911436198279,0.999908419974047,-0.013533353797375212,-0.5141919161699936,-0.8576751560733412,120.16802909592484
149,205.95694904617267,256.66638785460964,0.9890567695327523,-0.14753544198407423,-0.5237758431165289,-0.8518561299700609,113.10174140015938
150,207.66683625185397,256.5073713073507,0.9881413081305785,-0.15354724082831656,-0.532194894864093,-0.8466218718416133,113.32132463091695
151,210.93798670367687,254.7240989007987,0.9536485629195347,-0.30092261204752657,-0.5522742330697105,-0.8336625045468119,106.01014942694124
152,210.93798670367687,254.7240989007987,0.9525034776880286,-0.30452770808616275,-0.5522742330697105,-0.8336625045468119,105.79342322979747
153,212.31943188927835,253.45134632196277,0.9072775788036496,-0.4205322758126747,-0.5621890171488613,-0.8270087720194976,99.33912160652604
154,213.36667731779744,251.99556000018492,0.8459525168088275,-0.5332582294768741,-0.5711600474835125,-0.8208387175070581,92.60529330809013
155,214.41411275469,250.5286959260702,0.7484496294389571,-0.6631916406233479,-0.580166833362199,-0.8144976644941828,83.91853555917159
156,215.4550810304936,249.43847340904176,0.6496761913646353,-0.7602110538356713,-0.5879776982684473,-0.8088771392114742,76.5308230245444
157,216.83005841236445,248.54236209206283,0.6899439146707298,-0.7238628285862099,-0.5965572833441377,-0.8025705001363196,80.2493964877918
158,218.21848854440032,247.4581053238362,0.7014846540901604,-0.7126845586064061,-0.6057022426432547,-0.7956913932278844,81.82563137373171
159,219.77043006388703,246.37665590224788,0.7516673335213865,-0.6595424320821585,-0.6154218953336775,-0.7881978753738835,86.71759695992051
160,220.81463106535375,245.0981122609228,0.7625184884759935,-0.6469664247333754,-0.6236472732440047,-0.7817058772807824,88.26969778926637
161,221.50166957854526,244.3785651549697,0.766904479542796,-0.6417612634439642,-0.6286545073137454,-0.7776847114570994,89.02764593962806
162,222.36961533638532,243.83941949531436,0.7623249570188558,-0.6471944529321921,-0.6337732061996323,-0.7735189222659251,88.9986466325556
163,222.89333235708182,243.10598720563576,0.7319191692952575,-0.6813914657655613,-0.6381496048732227,-0.7699123857947408,86.70150516686276
164,223.93429948500125,242.01576418522745,0.6905798804806293,-0.7232561293728245,-0.645641599549196,-0.7636405731308122,83.88982643467133
165,224.97526645974722,240.92554110335186,0.7060932584058868,-0.708118853324608,-0.653087467569444,-0.7572824834259211,85.69272475334643
166,226.01623328300775,239.8353179609403,0.7048640425856244,-0.7093424289226262,-0.660484739183183,-0.7508394697311288,86.15541354379093
167,227.06043330117245,238.55677395686507,0.6639789106377512,-0.7477512997168947,-0.6684555754007712,-0.7437520714025769,83.55201480511305
168,227.7474712121475,237.83722660969943,0.6775764204472613,-0.7354523740215109,-0.6732759277828105,-0.7393913206605794,84.9749538360459
169,228.77892783397692,237.30088800471276,0.7166384066712527,-0.6974449039771444,-0.678691611375204,-0.7344233769760663,88.51911929044202
170,229.650106210378,236.57342117698863,0.7319187328279501,-0.6813919345982368,-0.6841151544376113,-0.7293740161733232,90.21354902768888
171,230.33733409643173,235.84279603371397,0.734480297738025,-0.6786300112982495,-0.6888755290645847,-0.7248796489459394,90.80448320387116
172,231.54879779691692,234.94387616962194,0.7789852582126865,-0.6270422374029634,-0.695932230769663,-0.7181074642252095,95.26931084687492
173,232.58976371531026,233.85365263791755,0.7722585423508609,-0.6353083847755543,-0.7029657522449824,-0.7112236998094523,95.22257313358737
