timestamp;lat;lon
24/03/2020, 17:14:43;-23.46207;-47.469943
24/03/2020, 17:14:43;-23.46207;-47.469943
24/03/2020, 17:14:43;-23.46207;-47.469943
24/03/2020, 17:14:43;-23.46207;-47.469943
24/03/2020, 17:14:48;-23.46207;-47.469943
24/03/2020, 17:14:48;-23.46207;-47.469943
24/03/2020, 17:14:48;-23.46207;-47.469943
24/03/2020, 17:14:48;-23.46207;-47.469943
24/03/2020, 17:14:48;-23.46207;-47.469943
24/03/2020, 17:14:50;-23.46207;-47.469943
24/03/2020, 17:14:52;-23.46207;-47.469943
24/03/2020, 17:14:52;-23.46207;-47.469943
24/03/2020, 17:14:52;-23.46207;-47.469943
24/03/2020, 17:15:00;-23.46207;-47.469943
24/03/2020, 17:15:00;-23.46207;-47.469943
24/03/2020, 17:15:00;-23.46207;-47.469943
24/03/2020, 17:15:00;-23.46207;-47.469943
24/03/2020, 17:15:00;-23.46207;-47.469943
24/03/2020, 17:15:00;-23.46207;-47.469943
24/03/2020, 17:15:00;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:09;-23.46207;-47.469943
24/03/2020, 17:15:14;-23.46207;-47.469943
24/03/2020, 17:15:15;-23.46207;-47.469943
24/03/2020, 17:15:18;-23.46207;-47.469943
24/03/2020, 17:15:18;-23.46207;-47.469943
24/03/2020, 17:15:18;-23.46207;-47.469943
24/03/2020, 17:15:18;-23.46207;-47.469943
24/03/2020, 17:15:18;-23.46207;-47.469943
24/03/2020, 17:15:18;-23.46207;-47.469943
24/03/2020, 17:15:18;-23.46207;-47.469943
24/03/2020, 17:15:33;-23.46207;-47.469943
24/03/2020, 17:15:33;-23.46207;-47.469943
24/03/2020, 17:15:34;-23.46207;-47.469943
24/03/2020, 17:15:34;-23.46207;-47.469943
24/03/2020, 17:15:34;-23.46207;-47.469943
24/03/2020, 17:15:34;-23.46207;-47.469943
24/03/2020, 17:15:34;-23.46207;-47.469943
24/03/2020, 17:15:34;-23.46207;-47.469943
24/03/2020, 17:15:34;-23.46207;-47.469943
