timestamp;lat;lon
24/03/2020, 17:08:12;-23.46235;-47.470217
24/03/2020, 17:08:15;-23.46235;-47.470225
24/03/2020, 17:08:15;-23.46235;-47.470225
24/03/2020, 17:08:16;-23.46235;-47.470225
24/03/2020, 17:08:18;-23.462348;-47.470225
24/03/2020, 17:08:18;-23.462348;-47.470225
24/03/2020, 17:08:19;-23.462348;-47.470225
24/03/2020, 17:08:29;-23.462348;-47.470225
24/03/2020, 17:08:29;-23.462348;-47.470225
24/03/2020, 17:08:29;-23.462348;-47.470225
24/03/2020, 17:08:29;-23.462348;-47.470225
24/03/2020, 17:08:29;-23.462348;-47.470225
24/03/2020, 17:08:33;-23.462348;-47.470225
24/03/2020, 17:08:33;-23.462348;-47.470225
24/03/2020, 17:08:33;-23.462332;-47.470218
24/03/2020, 17:08:36;-23.462332;-47.470218
24/03/2020, 17:08:36;-23.462332;-47.470218
24/03/2020, 17:08:36;-23.462332;-47.470218
24/03/2020, 17:08:36;-23.462332;-47.470218
24/03/2020, 17:08:36;-23.462332;-47.470218
24/03/2020, 17:08:37;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:49;-23.462332;-47.470218
24/03/2020, 17:08:51;-23.462332;-47.470218
24/03/2020, 17:08:51;-23.462332;-47.470218
24/03/2020, 17:08:54;-23.462332;-47.470218
24/03/2020, 17:08:54;-23.462332;-47.470218
24/03/2020, 17:08:54;-23.462332;-47.470218
24/03/2020, 17:08:54;-23.462332;-47.470218
24/03/2020, 17:08:58;-23.462332;-47.470218
24/03/2020, 17:08:58;-23.462332;-47.470218
24/03/2020, 17:08:58;-23.462332;-47.470218
24/03/2020, 17:08:58;-23.462332;-47.470218
24/03/2020, 17:09:03;-23.462332;-47.470218
24/03/2020, 17:09:03;-23.462332;-47.470218
24/03/2020, 17:09:03;-23.462332;-47.470218
24/03/2020, 17:09:03;-23.462332;-47.470218
24/03/2020, 17:09:03;-23.462332;-47.470218
24/03/2020, 17:09:05;-23.462332;-47.470218
24/03/2020, 17:09:05;-23.462332;-47.470218
24/03/2020, 17:09:05;-23.462332;-47.470218
24/03/2020, 17:09:12;-23.462332;-47.470218
24/03/2020, 17:09:12;-23.462332;-47.470218
24/03/2020, 17:09:12;-23.462332;-47.470218
24/03/2020, 17:09:12;-23.462332;-47.470218
24/03/2020, 17:09:12;-23.462332;-47.470218
24/03/2020, 17:09:12;-23.462332;-47.470218
