date;lat;lon
16/03/2020, 20:06:26 ; -23.462665 ; -47.470455
16/03/2020, 20:06:27 ; -23.462655 ; -47.4704433
16/03/2020, 20:06:28 ; -23.4626483 ; -47.4704317
16/03/2020, 20:06:29 ; -23.4626383 ; -47.4704233
16/03/2020, 20:06:30 ; -23.46263 ; -47.4704117
16/03/2020, 20:06:31 ; -23.4626183 ; -47.4704033
16/03/2020, 20:06:32 ; -23.4626083 ; -47.4703933
16/03/2020, 20:06:33 ; -23.4625967 ; -47.4703883
16/03/2020, 20:06:33 ; -23.46259 ; -47.47038
16/03/2020, 20:06:35 ; -23.46258 ; -47.4703733
16/03/2020, 20:06:36 ; -23.46257 ; -47.4703633
16/03/2020, 20:06:36 ; -23.4625583 ; -47.4703517
16/03/2020, 20:06:38 ; -23.4625533 ; -47.4703383
16/03/2020, 20:06:39 ; -23.4625467 ; -47.4703317
16/03/2020, 20:06:40 ; -23.46254 ; -47.47032
16/03/2020, 20:06:41 ; -23.46253 ; -47.470315
16/03/2020, 20:06:42 ; -23.4625233 ; -47.4703067
16/03/2020, 20:06:43 ; -23.4625133 ; -47.4702933
16/03/2020, 20:06:44 ; -23.4625067 ; -47.470285
16/03/2020, 20:06:45 ; -23.4624983 ; -47.470275
16/03/2020, 20:06:46 ; -23.46249 ; -47.470265
16/03/2020, 20:06:47 ; -23.4624767 ; -47.47026
16/03/2020, 20:06:48 ; -23.462465 ; -47.4702567
16/03/2020, 20:06:49 ; -23.4624567 ; -47.4702467
16/03/2020, 20:06:50 ; -23.462445 ; -47.47024
16/03/2020, 20:06:51 ; -23.462435 ; -47.4702383
16/03/2020, 20:06:52 ; -23.462425 ; -47.47024
16/03/2020, 20:06:53 ; -23.4624217 ; -47.4702417
16/03/2020, 20:06:54 ; -23.4624117 ; -47.4702467
16/03/2020, 20:06:55 ; -23.462405 ; -47.47025
16/03/2020, 20:06:56 ; -23.462395 ; -47.47025
16/03/2020, 20:06:56 ; -23.4623817 ; -47.4702483
16/03/2020, 20:06:58 ; -23.4623617 ; -47.4702483
16/03/2020, 20:06:59 ; -23.462355 ; -47.4702433
16/03/2020, 20:07:00 ; -23.4623567 ; -47.4702383
16/03/2020, 20:07:01 ; -23.4623567 ; -47.4702383
16/03/2020, 20:07:02 ; -23.4623567 ; -47.4702367
16/03/2020, 20:07:03 ; -23.4623567 ; -47.4702367
16/03/2020, 20:07:04 ; -23.4623567 ; -47.4702367
16/03/2020, 20:07:05 ; -23.4623567 ; -47.4702367
16/03/2020, 20:07:06 ; -23.4623567 ; -47.4702367
16/03/2020, 20:07:07 ; -23.4623567 ; -47.4702367
16/03/2020, 20:07:08 ; -23.46235 ; -47.47023
16/03/2020, 20:07:09 ; -23.4623467 ; -47.4702317
16/03/2020, 20:07:09 ; -23.4623467 ; -47.4702317
16/03/2020, 20:07:10 ; -23.4623433 ; -47.4702333
16/03/2020, 20:07:11 ; -23.46234 ; -47.4702333
16/03/2020, 20:07:12 ; -23.46234 ; -47.4702333
16/03/2020, 20:07:13 ; -23.46234 ; -47.4702333
16/03/2020, 20:07:14 ; -23.46234 ; -47.4702333
16/03/2020, 20:07:15 ; -23.462325 ; -47.4702317
16/03/2020, 20:07:16 ; -23.4623217 ; -47.47023
16/03/2020, 20:07:17 ; -23.46232 ; -47.4702267
16/03/2020, 20:07:18 ; -23.4623167 ; -47.470225
16/03/2020, 20:07:18 ; -23.4623117 ; -47.4702267
16/03/2020, 20:07:20 ; -23.4623017 ; -47.4702317
16/03/2020, 20:07:20 ; -23.4622967 ; -47.4702417
16/03/2020, 20:07:22 ; -23.462285 ; -47.4702533
16/03/2020, 20:07:23 ; -23.462275 ; -47.47026
16/03/2020, 20:07:24 ; -23.4622733 ; -47.4702633
16/03/2020, 20:07:25 ; -23.4622717 ; -47.4702717
16/03/2020, 20:07:26 ; -23.4622683 ; -47.470275
16/03/2020, 20:07:28 ; -23.46226 ; -47.4702717
16/03/2020, 20:07:29 ; -23.4622567 ; -47.47027
