timestamp;lat;lon
05/04/2020, 11:26:04;-23.45298;-47.463753
05/04/2020, 11:26:05;-23.452917;-47.463788
05/04/2020, 11:26:06;-23.452862;-47.463828
05/04/2020, 11:26:07;-23.452818;-47.463867
05/04/2020, 11:26:08;-23.452788;-47.463915
05/04/2020, 11:26:09;-23.452763;-47.463983
05/04/2020, 11:26:10;-23.452747;-47.464068
05/04/2020, 11:26:11;-23.452752;-47.464193
05/04/2020, 11:26:12;-23.452765;-47.464323
05/04/2020, 11:26:13;-23.452765;-47.464447
05/04/2020, 11:26:14;-23.452755;-47.464565
05/04/2020, 11:26:16;-23.452727;-47.464873
05/04/2020, 11:26:17;-23.45271;-47.46502
05/04/2020, 11:26:18;-23.452693;-47.465153
05/04/2020, 11:26:19;-23.45268;-47.46532
05/04/2020, 11:26:20;-23.452662;-47.465483
05/04/2020, 11:26:21;-23.452652;-47.465648
05/04/2020, 11:26:22;-23.452647;-47.465805
05/04/2020, 11:26:23;-23.452632;-47.465967
05/04/2020, 11:26:24;-23.45262;-47.466117
05/04/2020, 11:26:25;-23.452612;-47.466255
05/04/2020, 11:26:26;-23.4526;-47.466362
05/04/2020, 11:26:27;-23.452585;-47.466445
05/04/2020, 11:26:28;-23.452585;-47.466502
05/04/2020, 11:26:29;-23.45257;-47.466573
05/04/2020, 11:26:30;-23.452578;-47.466632
05/04/2020, 11:26:31;-23.45258;-47.466703
05/04/2020, 11:26:32;-23.452572;-47.466778
05/04/2020, 11:26:33;-23.452552;-47.46686
05/04/2020, 11:26:34;-23.452535;-47.466943
05/04/2020, 11:26:35;-23.45253;-47.46703
05/04/2020, 11:26:36;-23.452537;-47.467132
05/04/2020, 11:26:37;-23.452525;-47.467237
05/04/2020, 11:26:38;-23.452522;-47.467333
05/04/2020, 11:26:39;-23.45252;-47.46744
05/04/2020, 11:26:40;-23.452507;-47.467553
05/04/2020, 11:26:41;-23.452497;-47.46767
05/04/2020, 11:26:42;-23.452495;-47.467782
05/04/2020, 11:26:43;-23.452483;-47.467893
05/04/2020, 11:26:44;-23.452467;-47.46801
05/04/2020, 11:26:45;-23.452448;-47.468123
05/04/2020, 11:26:46;-23.452432;-47.468245
05/04/2020, 11:26:47;-23.45242;-47.468373
05/04/2020, 11:26:48;-23.452412;-47.4685
05/04/2020, 11:26:49;-23.452412;-47.468622
05/04/2020, 11:26:50;-23.452405;-47.468735
05/04/2020, 11:26:51;-23.452393;-47.468838
05/04/2020, 11:26:52;-23.452392;-47.468918
05/04/2020, 11:26:53;-23.452393;-47.468993
05/04/2020, 11:26:54;-23.452388;-47.46905
05/04/2020, 11:26:55;-23.452382;-47.469098
05/04/2020, 11:26:56;-23.452377;-47.46916
05/04/2020, 11:26:57;-23.452363;-47.469238
05/04/2020, 11:26:58;-23.452343;-47.469313
05/04/2020, 11:26:59;-23.452342;-47.469395
05/04/2020, 11:27:00;-23.452337;-47.46948
05/04/2020, 11:27:01;-23.452328;-47.469582
05/04/2020, 11:27:03;-23.452313;-47.469805
05/04/2020, 11:27:04;-23.452325;-47.46992
05/04/2020, 11:27:05;-23.452322;-47.470035
05/04/2020, 11:27:06;-23.452325;-47.470145
05/04/2020, 11:27:07;-23.452325;-47.470252
05/04/2020, 11:27:08;-23.45232;-47.470362
05/04/2020, 11:27:09;-23.452312;-47.470475
05/04/2020, 11:27:10;-23.452302;-47.470595
05/04/2020, 11:27:11;-23.452292;-47.470713
05/04/2020, 11:27:12;-23.45227;-47.470827
05/04/2020, 11:27:13;-23.452247;-47.470938
05/04/2020, 11:27:14;-23.452227;-47.47105
05/04/2020, 11:27:15;-23.45221;-47.471158
05/04/2020, 11:27:16;-23.45219;-47.47127
05/04/2020, 11:27:17;-23.452158;-47.471392
05/04/2020, 11:27:18;-23.452137;-47.471507
05/04/2020, 11:27:19;-23.452113;-47.471617
05/04/2020, 11:27:20;-23.452095;-47.471723
05/04/2020, 11:27:21;-23.45208;-47.471793
05/04/2020, 11:27:22;-23.452065;-47.471838
05/04/2020, 11:27:23;-23.452055;-47.471875
05/04/2020, 11:27:24;-23.452025;-47.471905
05/04/2020, 11:27:25;-23.451992;-47.471908
05/04/2020, 11:27:26;-23.45196;-47.471888
05/04/2020, 11:27:27;-23.45191;-47.47186
05/04/2020, 11:27:28;-23.451852;-47.471827
05/04/2020, 11:27:30;-23.451787;-47.471768
05/04/2020, 11:27:33;-23.451582;-47.471622
05/04/2020, 11:27:34;-23.451373;-47.47133
05/04/2020, 11:27:36;-23.451202;-47.471225
05/04/2020, 11:27:37;-23.451085;-47.47115
05/04/2020, 11:27:38;-23.45098;-47.471097
05/04/2020, 11:27:39;-23.45089;-47.471055
05/04/2020, 11:27:40;-23.450812;-47.471027
05/04/2020, 11:27:41;-23.450752;-47.47099
05/04/2020, 11:27:42;-23.450702;-47.470955
05/04/2020, 11:27:43;-23.450662;-47.470927
05/04/2020, 11:27:44;-23.45061;-47.470887
05/04/2020, 11:27:45;-23.450557;-47.470855
05/04/2020, 11:27:46;-23.450495;-47.470815
05/04/2020, 11:27:47;-23.45043;-47.470777
05/04/2020, 11:27:48;-23.450355;-47.470732
05/04/2020, 11:27:49;-23.450285;-47.470687
05/04/2020, 11:27:50;-23.450207;-47.470637
05/04/2020, 11:27:51;-23.45013;-47.470583
05/04/2020, 11:27:52;-23.450062;-47.47053
05/04/2020, 11:27:53;-23.450005;-47.470477
05/04/2020, 11:27:54;-23.449968;-47.470422
05/04/2020, 11:27:55;-23.44994;-47.470362
05/04/2020, 11:27:56;-23.449933;-47.470287
05/04/2020, 11:27:57;-23.449923;-47.470208
05/04/2020, 11:27:58;-23.449905;-47.470133
05/04/2020, 11:27:59;-23.449893;-47.470048
05/04/2020, 11:28:00;-23.449882;-47.469963
05/04/2020, 11:28:01;-23.449888;-47.469868
05/04/2020, 11:28:02;-23.44991;-47.469765
05/04/2020, 11:28:03;-23.449935;-47.46966
05/04/2020, 11:28:04;-23.449958;-47.469553
05/04/2020, 11:28:05;-23.449972;-47.469458
05/04/2020, 11:28:06;-23.450002;-47.469377
05/04/2020, 11:28:07;-23.450035;-47.469285
05/04/2020, 11:28:08;-23.45006;-47.469192
05/04/2020, 11:28:09;-23.450057;-47.469098
05/04/2020, 11:28:10;-23.450048;-47.469005
05/04/2020, 11:28:11;-23.450048;-47.468932
05/04/2020, 11:28:13;-23.449995;-47.468783
05/04/2020, 11:28:14;-23.44996;-47.468697
05/04/2020, 11:28:15;-23.449922;-47.46861
05/04/2020, 11:28:16;-23.449863;-47.468517
05/04/2020, 11:28:17;-23.449808;-47.468425
05/04/2020, 11:28:18;-23.449758;-47.468333
05/04/2020, 11:28:19;-23.449705;-47.46823
05/04/2020, 11:28:20;-23.449642;-47.468142
05/04/2020, 11:28:21;-23.449587;-47.468055
05/04/2020, 11:28:22;-23.449515;-47.467983
05/04/2020, 11:28:23;-23.449428;-47.467928
05/04/2020, 11:28:24;-23.44935;-47.46785
05/04/2020, 11:28:25;-23.44927;-47.46777
05/04/2020, 11:28:26;-23.449188;-47.46769
05/04/2020, 11:28:27;-23.449103;-47.467607
05/04/2020, 11:28:28;-23.449017;-47.467527
05/04/2020, 11:28:29;-23.448935;-47.467433
05/04/2020, 11:28:30;-23.448853;-47.467355
05/04/2020, 11:28:31;-23.44878;-47.467267
05/04/2020, 11:28:32;-23.448705;-47.467187
05/04/2020, 11:28:33;-23.448635;-47.467102
05/04/2020, 11:28:34;-23.448572;-47.467018
05/04/2020, 11:28:35;-23.448507;-47.466942
05/04/2020, 11:28:36;-23.44844;-47.46689
05/04/2020, 11:28:37;-23.448398;-47.466853
05/04/2020, 11:28:38;-23.448375;-47.46684
05/04/2020, 11:28:39;-23.448355;-47.46684
05/04/2020, 11:28:40;-23.448322;-47.466807
05/04/2020, 11:28:41;-23.448292;-47.466802
05/04/2020, 11:28:42;-23.448247;-47.4668
05/04/2020, 11:28:43;-23.448208;-47.466822
05/04/2020, 11:28:44;-23.44818;-47.466847
05/04/2020, 11:28:45;-23.448125;-47.466903
05/04/2020, 11:28:46;-23.448077;-47.466962
05/04/2020, 11:28:47;-23.448017;-47.467033
05/04/2020, 11:28:48;-23.447942;-47.467102
05/04/2020, 11:28:49;-23.447875;-47.467167
05/04/2020, 11:28:50;-23.447797;-47.467238
05/04/2020, 11:28:51;-23.447727;-47.467322
05/04/2020, 11:28:52;-23.447647;-47.467407
05/04/2020, 11:28:53;-23.447565;-47.467485
05/04/2020, 11:28:54;-23.447483;-47.467568
05/04/2020, 11:28:55;-23.4474;-47.467655
05/04/2020, 11:28:56;-23.447322;-47.467743
05/04/2020, 11:28:57;-23.447235;-47.467823
05/04/2020, 11:28:58;-23.447157;-47.467903
05/04/2020, 11:28:59;-23.447083;-47.467977
05/04/2020, 11:29:00;-23.447022;-47.46804
05/04/2020, 11:29:01;-23.446955;-47.468108
05/04/2020, 11:29:02;-23.446888;-47.468178
05/04/2020, 11:29:03;-23.446827;-47.468248
05/04/2020, 11:29:04;-23.446768;-47.468312
05/04/2020, 11:29:05;-23.446717;-47.468352
05/04/2020, 11:29:06;-23.446687;-47.468385
05/04/2020, 11:29:07;-23.44665;-47.468418
05/04/2020, 11:29:08;-23.44662;-47.468452
05/04/2020, 11:29:09;-23.446582;-47.468472
05/04/2020, 11:29:10;-23.446552;-47.4685
05/04/2020, 11:29:11;-23.446528;-47.468523
05/04/2020, 11:29:12;-23.44651;-47.468555
05/04/2020, 11:29:13;-23.446492;-47.468602
05/04/2020, 11:29:14;-23.446462;-47.468658
05/04/2020, 11:29:15;-23.446418;-47.46871
05/04/2020, 11:29:16;-23.446368;-47.46877
05/04/2020, 11:29:17;-23.446298;-47.468843
05/04/2020, 11:29:18;-23.44623;-47.468908
05/04/2020, 11:29:19;-23.446162;-47.468967
05/04/2020, 11:29:20;-23.446092;-47.469018
05/04/2020, 11:29:21;-23.446022;-47.469063
05/04/2020, 11:29:22;-23.445953;-47.4691
05/04/2020, 11:29:23;-23.445898;-47.46916
05/04/2020, 11:29:24;-23.445832;-47.469198
05/04/2020, 11:29:25;-23.445768;-47.469255
05/04/2020, 11:29:26;-23.445707;-47.469313
05/04/2020, 11:29:27;-23.445635;-47.469362
05/04/2020, 11:29:28;-23.44556;-47.469417
05/04/2020, 11:29:29;-23.445482;-47.469478
05/04/2020, 11:29:30;-23.445417;-47.469548
05/04/2020, 11:29:31;-23.445343;-47.469612
05/04/2020, 11:29:32;-23.445278;-47.469682
05/04/2020, 11:29:33;-23.445222;-47.469742
05/04/2020, 11:29:34;-23.445178;-47.46978
05/04/2020, 11:29:35;-23.445152;-47.4698
05/04/2020, 11:29:36;-23.445123;-47.469817
05/04/2020, 11:29:38;-23.44505;-47.469892
05/04/2020, 11:29:39;-23.445012;-47.46993
05/04/2020, 11:29:40;-23.44497;-47.469955
05/04/2020, 11:29:41;-23.44493;-47.46998
05/04/2020, 11:29:43;-23.444855;-47.47005
05/04/2020, 11:29:56;-23.444813;-47.47006
05/04/2020, 11:29:59;-23.443925;-47.470542
05/04/2020, 11:30:01;-23.44356;-47.470525
05/04/2020, 11:30:02;-23.443468;-47.470543
05/04/2020, 11:30:03;-23.443417;-47.470577
05/04/2020, 11:30:04;-23.44334;-47.470595
05/04/2020, 11:30:05;-23.44327;-47.470618
05/04/2020, 11:30:06;-23.44323;-47.470625
05/04/2020, 11:30:07;-23.443228;-47.47065
05/04/2020, 11:30:08;-23.443267;-47.470692
05/04/2020, 11:30:09;-23.443258;-47.47072
05/04/2020, 11:30:10;-23.443275;-47.470755
05/04/2020, 11:30:11;-23.443297;-47.4708
05/04/2020, 11:30:12;-23.443332;-47.47084
05/04/2020, 11:30:13;-23.443368;-47.470902
05/04/2020, 11:30:14;-23.443402;-47.470958
05/04/2020, 11:30:15;-23.443437;-47.471015
05/04/2020, 11:30:16;-23.443467;-47.47108
05/04/2020, 11:30:17;-23.443503;-47.471155
05/04/2020, 11:30:18;-23.443523;-47.471227
05/04/2020, 11:30:19;-23.44355;-47.471293
05/04/2020, 11:30:20;-23.443567;-47.471342
05/04/2020, 11:30:21;-23.443572;-47.47139
05/04/2020, 11:30:22;-23.44357;-47.47143
05/04/2020, 11:30:23;-23.443572;-47.471458
05/04/2020, 11:30:24;-23.443587;-47.471475
05/04/2020, 11:30:25;-23.443595;-47.471487
05/04/2020, 11:30:26;-23.44361;-47.471492
05/04/2020, 11:30:27;-23.443613;-47.471492
05/04/2020, 11:30:28;-23.443617;-47.471493
05/04/2020, 11:30:29;-23.443625;-47.471493
05/04/2020, 11:30:30;-23.443608;-47.471507
05/04/2020, 11:30:31;-23.443602;-47.471507
05/04/2020, 11:30:32;-23.443597;-47.471505
05/04/2020, 11:30:33;-23.443597;-47.471487
05/04/2020, 11:30:34;-23.443593;-47.471477
05/04/2020, 11:30:35;-23.443593;-47.471472
05/04/2020, 11:30:36;-23.443588;-47.47147
05/04/2020, 11:30:37;-23.443588;-47.47147
05/04/2020, 11:30:38;-23.44359;-47.471465
05/04/2020, 11:30:39;-23.443595;-47.471465
05/04/2020, 11:30:40;-23.443595;-47.471458
05/04/2020, 11:30:41;-23.443593;-47.471452
